household_ID,month,consumption
ID0040,2024-09-30,38
ID0040,2024-10-31,114
ID0041,2022-10-31,109
ID0041,2022-11-30,132
ID0041,2022-12-31,55
ID0041,2023-01-31,91
ID0041,2023-02-28,97
ID0041,2023-03-31,67
ID0041,2023-04-30,66
ID0041,2023-05-31,100
ID0041,2023-06-30,89
ID0041,2023-07-31,87
ID0041,2023-08-31,86
ID0041,2023-09-30,133
ID0041,2023-10-31,38
ID0041,2023-11-30,68
ID0041,2023-12-31,72
ID0041,2024-01-31,76
ID0041,2024-02-29,79
ID0041,2024-03-31,93
ID0041,2024-04-30,110
ID0041,2024-05-31,84
ID0041,2024-06-30,119
ID0041,2024-07-31,100
ID0041,2024-08-31,104
ID0041,2024-09-30,92
ID0041,2024-10-31,79
ID0042,2022-10-31,110
ID0042,2022-11-30,104
ID0042,2022-12-31,105
ID0042,2023-01-31,98
ID0042,2023-02-28,97
ID0042,2023-03-31,98
ID0042,2023-04-30,104
ID0042,2023-05-31,104
ID0042,2023-06-30,104
ID0042,2023-07-31,106
ID0042,2023-08-31,104
ID0042,2023-09-30,99
ID0042,2023-10-31,47
ID0042,2023-11-30,28
ID0042,2023-12-31,65
ID0042,2024-01-31,83
ID0042,2024-02-29,82
ID0042,2024-03-31,93
ID0042,2024-04-30,98
ID0042,2024-05-31,94
ID0042,2024-06-30,96
ID0042,2024-07-31,90
ID0042,2024-08-31,93
ID0042,2024-09-30,92
ID0042,2024-10-31,99
ID0043,2022-10-31,464
ID0043,2022-11-30,316
ID0043,2022-12-31,302
ID0043,2023-01-31,286
ID0043,2023-02-28,
ID0043,2023-03-31,733
ID0043,2023-04-30,879
ID0043,2023-05-31,428
ID0043,2023-06-30,557
ID0043,2023-07-31,518
ID0043,2023-08-31,418
ID0043,2023-09-30,322
ID0043,2023-10-31,222
ID0043,2023-11-30,272
ID0043,2023-12-31,291
ID0043,2024-01-31,312
ID0043,2024-02-29,391
ID0043,2024-03-31,346
ID0043,2024-04-30,457
ID0043,2024-05-31,432
ID0043,2024-06-30,394
ID0043,2024-07-31,352
ID0043,2024-08-31,341
ID0043,2024-09-30,226
ID0043,2024-10-31,211
ID0044,2022-10-31,30
ID0044,2022-11-30,34
ID0044,2022-12-31,34
ID0044,2023-01-31,32
ID0044,2023-02-28,35
ID0044,2023-03-31,29
ID0044,2023-04-30,30
ID0044,2023-05-31,39
ID0044,2023-06-30,33
ID0044,2023-07-31,27
ID0044,2023-08-31,23
ID0044,2023-09-30,33
ID0044,2023-10-31,28
ID0044,2023-11-30,44
ID0044,2023-12-31,21
ID0044,2024-01-31,33
ID0044,2024-02-29,19
ID0044,2024-03-31,20
ID0044,2024-04-30,26
ID0044,2024-05-31,30
ID0044,2024-06-30,33
ID0044,2024-07-31,25
ID0044,2024-08-31,28
ID0044,2024-09-30,32
ID0044,2024-10-31,31
ID0045,2022-10-31,115
ID0045,2022-11-30,132
ID0045,2022-12-31,116
ID0045,2023-01-31,128
ID0045,2023-02-28,117
ID0045,2023-03-31,89
ID0045,2023-04-30,90
ID0045,2023-05-31,83
ID0045,2023-06-30,90
ID0045,2023-07-31,75
ID0045,2023-08-31,77
ID0045,2023-09-30,91
ID0045,2023-10-31,59
ID0045,2023-11-30,82
ID0045,2023-12-31,94
ID0045,2024-01-31,116
ID0045,2024-02-29,130
ID0045,2024-03-31,103
ID0045,2024-04-30,130
ID0045,2024-05-31,125
ID0045,2024-06-30,95
ID0045,2024-07-31,94
ID0045,2024-08-31,97
ID0045,2024-09-30,79
ID0045,2024-10-31,85
ID0046,2022-10-31,96
ID0046,2022-11-30,125
ID0046,2022-12-31,148
ID0046,2023-01-31,117
ID0046,2023-02-28,137
ID0046,2023-03-31,125
ID0046,2023-04-30,132
ID0046,2023-05-31,125
ID0046,2023-06-30,118
ID0046,2023-07-31,103
ID0046,2023-08-31,116
ID0046,2023-09-30,123
ID0046,2023-10-31,131
ID0046,2023-11-30,121
ID0046,2023-12-31,121
ID0046,2024-01-31,128
ID0046,2024-02-29,127
ID0046,2024-03-31,125
ID0046,2024-04-30,139
ID0046,2024-05-31,152
ID0046,2024-06-30,143
ID0046,2024-07-31,145
ID0046,2024-08-31,148
ID0046,2024-09-30,147
ID0046,2024-10-31,146
ID0047,2022-10-31,44
ID0047,2022-11-30,48
ID0047,2022-12-31,46
ID0047,2023-01-31,46
ID0047,2023-02-28,45
ID0047,2023-03-31,45
ID0047,2023-04-30,45
ID0047,2023-05-31,
ID0047,2023-06-30,
ID0047,2023-07-31,
ID0047,2023-08-31,
ID0047,2023-09-30,
ID0047,2023-10-31,
ID0047,2023-11-30,
ID0047,2023-12-31,
ID0047,2024-01-31,
ID0047,2024-02-29,
ID0047,2024-03-31,
ID0047,2024-04-30,
ID0047,2024-05-31,
ID0047,2024-06-30,
ID0047,2024-07-31,
ID0047,2024-08-31,
ID0047,2024-09-30,
ID0047,2024-10-31,0
ID0048,2022-10-31,65
ID0048,2022-11-30,74
ID0048,2022-12-31,50
ID0048,2023-01-31,44
ID0048,2023-02-28,41
ID0048,2023-03-31,40
ID0048,2023-04-30,48
ID0048,2023-05-31,51
ID0048,2023-06-30,71
ID0048,2023-07-31,75
ID0048,2023-08-31,72
ID0048,2023-09-30,63
ID0048,2023-10-31,57
ID0048,2023-11-30,69
ID0048,2023-12-31,80
ID0048,2024-01-31,51
ID0048,2024-02-29,53
ID0048,2024-03-31,65
ID0048,2024-04-30,62
ID0048,2024-05-31,57
ID0048,2024-06-30,67
ID0048,2024-07-31,76
ID0048,2024-08-31,75
ID0048,2024-09-30,60
ID0048,2024-10-31,56
ID0049,2022-10-31,180
ID0049,2022-11-30,167
ID0049,2022-12-31,164
ID0049,2023-01-31,139
ID0049,2023-02-28,166
ID0049,2023-03-31,186
ID0049,2023-04-30,215
ID0049,2023-05-31,182
ID0049,2023-06-30,193
ID0049,2023-07-31,160
ID0049,2023-08-31,215
ID0049,2023-09-30,189
ID0049,2023-10-31,173
ID0049,2023-11-30,232
ID0049,2023-12-31,224
ID0049,2024-01-31,205
ID0049,2024-02-29,197
ID0049,2024-03-31,204
ID0049,2024-04-30,218
ID0049,2024-05-31,179
ID0049,2024-06-30,192
ID0049,2024-07-31,208
ID0049,2024-08-31,196
ID0049,2024-09-30,215
ID0049,2024-10-31,246
ID0050,2022-10-31,154
ID0050,2022-11-30,145
ID0050,2022-12-31,149
ID0050,2023-01-31,137
ID0050,2023-02-28,136
ID0050,2023-03-31,129
ID0050,2023-04-30,138
ID0050,2023-05-31,157
ID0050,2023-06-30,154
ID0050,2023-07-31,153
ID0050,2023-08-31,166
ID0050,2023-09-30,167
ID0050,2023-10-31,154
ID0050,2023-11-30,162
ID0050,2023-12-31,156
ID0050,2024-01-31,158
ID0050,2024-02-29,155
ID0050,2024-03-31,155
ID0050,2024-04-30,167
ID0050,2024-05-31,146
ID0050,2024-06-30,149
ID0050,2024-07-31,159
ID0050,2024-08-31,181
ID0050,2024-09-30,180
ID0050,2024-10-31,189
ID0051,2022-10-31,36
ID0051,2022-11-30,33
ID0051,2022-12-31,29
ID0051,2023-01-31,47
ID0051,2023-02-28,50
ID0051,2023-03-31,49
ID0051,2023-04-30,65
ID0051,2023-05-31,24
ID0051,2023-06-30,25
ID0051,2023-07-31,63
ID0051,2023-08-31,58
ID0051,2023-09-30,39
ID0051,2023-10-31,25
ID0051,2023-11-30,23
ID0051,2023-12-31,32
ID0051,2024-01-31,32
ID0051,2024-02-29,32
ID0051,2024-03-31,36
ID0051,2024-04-30,88
ID0051,2024-05-31,77
ID0051,2024-06-30,80
ID0051,2024-07-31,68
ID0051,2024-08-31,77
ID0051,2024-09-30,63
ID0051,2024-10-31,57
ID0052,2022-10-31,161
ID0052,2022-11-30,159
ID0052,2022-12-31,167
ID0052,2023-01-31,167
ID0052,2023-02-28,148
ID0052,2023-03-31,153
ID0052,2023-04-30,184
ID0052,2023-05-31,166
ID0052,2023-06-30,202
ID0052,2023-07-31,156
ID0052,2023-08-31,169
ID0052,2023-09-30,187
ID0052,2023-10-31,145
ID0052,2023-11-30,155
ID0052,2023-12-31,150
ID0052,2024-01-31,181
ID0052,2024-02-29,168
ID0052,2024-03-31,146
ID0052,2024-04-30,166
ID0052,2024-05-31,110
ID0052,2024-06-30,140
ID0052,2024-07-31,131
ID0052,2024-08-31,174
ID0052,2024-09-30,150
ID0052,2024-10-31,156
ID0053,2022-10-31,95
ID0053,2022-11-30,93
ID0053,2022-12-31,86
ID0053,2023-01-31,94
ID0053,2023-02-28,87
ID0053,2023-03-31,88
ID0053,2023-04-30,82
ID0053,2023-05-31,92
ID0053,2023-06-30,80
ID0053,2023-07-31,91
ID0053,2023-08-31,79
ID0053,2023-09-30,87
ID0053,2023-10-31,65
ID0053,2023-11-30,77
ID0053,2023-12-31,70
ID0053,2024-01-31,75
ID0053,2024-02-29,88
ID0053,2024-03-31,71
ID0053,2024-04-30,40
ID0053,2024-05-31,41
ID0053,2024-06-30,37
ID0053,2024-07-31,41
ID0053,2024-08-31,41
ID0053,2024-09-30,41
ID0053,2024-10-31,40
ID0054,2022-10-31,180
ID0054,2022-11-30,178
ID0054,2022-12-31,176
ID0054,2023-01-31,153
ID0054,2023-02-28,142
ID0054,2023-03-31,91
ID0054,2023-04-30,179
ID0054,2023-05-31,90
ID0054,2023-06-30,125
ID0054,2023-07-31,105
ID0054,2023-08-31,105
ID0054,2023-09-30,116
ID0054,2023-10-31,71
ID0054,2023-11-30,83
ID0054,2023-12-31,81
ID0054,2024-01-31,80
ID0054,2024-02-29,113
ID0054,2024-03-31,123
ID0054,2024-04-30,142
ID0054,2024-05-31,154
ID0054,2024-06-30,179
ID0054,2024-07-31,171
ID0054,2024-08-31,193
ID0054,2024-09-30,163
ID0054,2024-10-31,110
ID0055,2022-10-31,77
ID0055,2022-11-30,67
ID0055,2022-12-31,76
ID0055,2023-01-31,76
ID0055,2023-02-28,69
ID0055,2023-03-31,71
ID0055,2023-04-30,90
ID0055,2023-05-31,87
ID0055,2023-06-30,87
ID0055,2023-07-31,79
ID0055,2023-08-31,88
ID0055,2023-09-30,84
ID0055,2023-10-31,79
ID0055,2023-11-30,86
ID0055,2023-12-31,81
ID0055,2024-01-31,89
ID0055,2024-02-29,90
ID0055,2024-03-31,127
ID0055,2024-04-30,142
ID0055,2024-05-31,97
ID0055,2024-06-30,89
ID0055,2024-07-31,90
ID0055,2024-08-31,98
ID0055,2024-09-30,85
ID0055,2024-10-31,87
ID0056,2022-10-31,191
ID0056,2022-11-30,184
ID0056,2022-12-31,26
ID0056,2023-01-31,14
ID0056,2023-02-28,7
ID0056,2023-03-31,17
ID0056,2023-04-30,12
ID0056,2023-05-31,53
ID0056,2023-06-30,30
ID0056,2023-07-31,65
ID0056,2023-08-31,0
ID0056,2023-09-30,4
ID0056,2023-10-31,7
ID0056,2023-11-30,2
ID0056,2023-12-31,5
ID0056,2024-01-31,170
ID0056,2024-02-29,254
ID0056,2024-03-31,223
ID0056,2024-04-30,303
ID0056,2024-05-31,259
ID0056,2024-06-30,214
ID0056,2024-07-31,194
ID0056,2024-08-31,273
ID0056,2024-09-30,246
ID0056,2024-10-31,259
ID0057,2022-10-31,114
ID0057,2022-11-30,126
ID0057,2022-12-31,119
ID0057,2023-01-31,120
ID0057,2023-02-28,111
ID0057,2023-03-31,106
ID0057,2023-04-30,134
ID0057,2023-05-31,129
ID0057,2023-06-30,131
ID0057,2023-07-31,134
ID0057,2023-08-31,131
ID0057,2023-09-30,128
ID0057,2023-10-31,122
ID0057,2023-11-30,120
ID0057,2023-12-31,119
ID0057,2024-01-31,126
ID0057,2024-02-29,121
ID0057,2024-03-31,113
ID0057,2024-04-30,125
ID0057,2024-05-31,126
ID0057,2024-06-30,113
ID0057,2024-07-31,111
ID0057,2024-08-31,106
ID0057,2024-09-30,104
ID0057,2024-10-31,122
ID0058,2022-10-31,33
ID0058,2022-11-30,37
ID0058,2022-12-31,40
ID0058,2023-01-31,18
ID0058,2023-02-28,30
ID0058,2023-03-31,28
ID0058,2023-04-30,29
ID0058,2023-05-31,27
ID0058,2023-06-30,36
ID0058,2023-07-31,35
ID0058,2023-08-31,29
ID0058,2023-09-30,32
ID0058,2023-10-31,34
ID0058,2023-11-30,32
ID0058,2023-12-31,24
ID0058,2024-01-31,28
ID0058,2024-02-29,35
ID0058,2024-03-31,33
ID0058,2024-04-30,33
ID0058,2024-05-31,45
ID0058,2024-06-30,45
ID0058,2024-07-31,44
ID0058,2024-08-31,48
ID0058,2024-09-30,35
ID0058,2024-10-31,44
ID0059,2022-10-31,107
ID0059,2022-11-30,96
ID0059,2022-12-31,101
ID0059,2023-01-31,81
ID0059,2023-02-28,67
ID0059,2023-03-31,82
ID0059,2023-04-30,67
ID0059,2023-05-31,87
ID0059,2023-06-30,86
ID0059,2023-07-31,86
ID0059,2023-08-31,93
ID0059,2023-09-30,89
ID0059,2023-10-31,102
ID0059,2023-11-30,77
ID0059,2023-12-31,83
ID0059,2024-01-31,87
ID0059,2024-02-29,93
ID0059,2024-03-31,80
ID0059,2024-04-30,108
ID0059,2024-05-31,89
ID0059,2024-06-30,93
ID0059,2024-07-31,98
ID0059,2024-08-31,93
ID0059,2024-09-30,101
ID0059,2024-10-31,84
ID0060,2022-10-31,163
ID0060,2022-11-30,87
ID0060,2022-12-31,70
ID0060,2023-01-31,90
ID0060,2023-02-28,87
ID0060,2023-03-31,88
ID0060,2023-04-30,122
ID0060,2023-05-31,97
ID0060,2023-06-30,100
ID0060,2023-07-31,112
ID0060,2023-08-31,113
ID0060,2023-09-30,61
ID0060,2023-10-31,89
ID0060,2023-11-30,96
ID0060,2023-12-31,38
ID0060,2024-01-31,92
ID0060,2024-02-29,104
ID0060,2024-03-31,108
ID0060,2024-04-30,106
ID0060,2024-05-31,102
ID0060,2024-06-30,108
ID0060,2024-07-31,41
ID0060,2024-08-31,75
ID0060,2024-09-30,89
ID0060,2024-10-31,92
ID0061,2022-10-31,120
ID0061,2022-11-30,78
ID0061,2022-12-31,86
ID0061,2023-01-31,91
ID0061,2023-02-28,87
ID0061,2023-03-31,73
ID0061,2023-04-30,99
ID0061,2023-05-31,107
ID0061,2023-06-30,82
ID0061,2023-07-31,81
ID0061,2023-08-31,95
ID0061,2023-09-30,80
ID0061,2023-10-31,76
ID0061,2023-11-30,62
ID0061,2023-12-31,60
ID0061,2024-01-31,62
ID0061,2024-02-29,66
ID0061,2024-03-31,78
ID0061,2024-04-30,86
ID0061,2024-05-31,70
ID0061,2024-06-30,75
ID0061,2024-07-31,83
ID0061,2024-08-31,86
ID0061,2024-09-30,92
ID0061,2024-10-31,100
ID0062,2022-10-31,74
ID0062,2022-11-30,59
ID0062,2022-12-31,65
ID0062,2023-01-31,80
ID0062,2023-02-28,83
ID0062,2023-03-31,67
ID0062,2023-04-30,84
ID0062,2023-05-31,89
ID0062,2023-06-30,77
ID0062,2023-07-31,107
ID0062,2023-08-31,102
ID0062,2023-09-30,88
ID0062,2023-10-31,75
ID0062,2023-11-30,84
ID0062,2023-12-31,75
ID0062,2024-01-31,70
ID0062,2024-02-29,78
ID0062,2024-03-31,78
ID0062,2024-04-30,80
ID0062,2024-05-31,83
ID0062,2024-06-30,77
ID0062,2024-07-31,84
ID0062,2024-08-31,94
ID0062,2024-09-30,87
ID0062,2024-10-31,92
ID0063,2022-10-31,91
ID0063,2022-11-30,111
ID0063,2022-12-31,111
ID0063,2023-01-31,114
ID0063,2023-02-28,105
ID0063,2023-03-31,96
ID0063,2023-04-30,116
ID0063,2023-05-31,95
ID0063,2023-06-30,106
ID0063,2023-07-31,120
ID0063,2023-08-31,114
ID0063,2023-09-30,109
ID0063,2023-10-31,136
ID0063,2023-11-30,144
ID0063,2023-12-31,141
ID0063,2024-01-31,144
ID0063,2024-02-29,139
ID0063,2024-03-31,134
ID0063,2024-04-30,144
ID0063,2024-05-31,134
ID0063,2024-06-30,143
ID0063,2024-07-31,151
ID0063,2024-08-31,149
ID0063,2024-09-30,148
ID0063,2024-10-31,136
ID0064,2022-10-31,91
ID0064,2022-11-30,92
ID0064,2022-12-31,82
ID0064,2023-01-31,87
ID0064,2023-02-28,82
ID0064,2023-03-31,71
ID0064,2023-04-30,74
ID0064,2023-05-31,72
ID0064,2023-06-30,104
ID0064,2023-07-31,109
ID0064,2023-08-31,96
ID0064,2023-09-30,106
ID0064,2023-10-31,87
ID0064,2023-11-30,96
ID0064,2023-12-31,93
ID0064,2024-01-31,106
ID0064,2024-02-29,97
ID0064,2024-03-31,99
ID0064,2024-04-30,111
ID0064,2024-05-31,106
ID0064,2024-06-30,95
ID0064,2024-07-31,108
ID0064,2024-08-31,96
ID0064,2024-09-30,113
ID0064,2024-10-31,112
ID0065,2022-10-31,123
ID0065,2022-11-30,163
ID0065,2022-12-31,130
ID0065,2023-01-31,133
ID0065,2023-02-28,137
ID0065,2023-03-31,111
ID0065,2023-04-30,104
ID0065,2023-05-31,138
ID0065,2023-06-30,149
ID0065,2023-07-31,128
ID0065,2023-08-31,129
ID0065,2023-09-30,58
ID0065,2023-10-31,47
ID0065,2023-11-30,57
ID0065,2023-12-31,59
ID0065,2024-01-31,65
ID0065,2024-02-29,60
ID0065,2024-03-31,54
ID0065,2024-04-30,58
ID0065,2024-05-31,62
ID0065,2024-06-30,61
ID0065,2024-07-31,59
ID0065,2024-08-31,79
ID0065,2024-09-30,72
ID0065,2024-10-31,81
ID0066,2022-10-31,354
ID0066,2022-11-30,365
ID0066,2022-12-31,539
ID0066,2023-01-31,652
ID0066,2023-02-28,682
ID0066,2023-03-31,536
ID0066,2023-04-30,557
ID0066,2023-05-31,552
ID0066,2023-06-30,579
ID0066,2023-07-31,0
ID0066,2023-08-31,0
ID0066,2023-09-30,0
ID0066,2023-10-31,268
ID0066,2023-11-30,385
ID0066,2023-12-31,434
ID0066,2024-01-31,705
ID0066,2024-02-29,694
ID0066,2024-03-31,634
ID0066,2024-04-30,509
ID0066,2024-05-31,501
ID0066,2024-06-30,523
ID0066,2024-07-31,454
ID0066,2024-08-31,478
ID0066,2024-09-30,466
ID0066,2024-10-31,406
ID0067,2022-10-31,149
ID0067,2022-11-30,162
ID0067,2022-12-31,162
ID0067,2023-01-31,152
ID0067,2023-02-28,132
ID0067,2023-03-31,144
ID0067,2023-04-30,174
ID0067,2023-05-31,186
ID0067,2023-06-30,191
ID0067,2023-07-31,170
ID0067,2023-08-31,174
ID0067,2023-09-30,177
ID0067,2023-10-31,173
ID0067,2023-11-30,156
ID0067,2023-12-31,157
ID0067,2024-01-31,156
ID0067,2024-02-29,147
ID0067,2024-03-31,148
ID0067,2024-04-30,162
ID0067,2024-05-31,151
ID0067,2024-06-30,149
ID0067,2024-07-31,141
ID0067,2024-08-31,129
ID0067,2024-09-30,116
ID0067,2024-10-31,129
ID0068,2022-10-31,185
ID0068,2022-11-30,185
ID0068,2022-12-31,161
ID0068,2023-01-31,180
ID0068,2023-02-28,103
ID0068,2023-03-31,154
ID0068,2023-04-30,143
ID0068,2023-05-31,157
ID0068,2023-06-30,151
ID0068,2023-07-31,160
ID0068,2023-08-31,188
ID0068,2023-09-30,161
ID0068,2023-10-31,178
ID0068,2023-11-30,173
ID0068,2023-12-31,150
ID0068,2024-01-31,166
ID0068,2024-02-29,161
ID0068,2024-03-31,185
ID0068,2024-04-30,191
ID0068,2024-05-31,165
ID0068,2024-06-30,181
ID0068,2024-07-31,195
ID0068,2024-08-31,212
ID0068,2024-09-30,193
ID0068,2024-10-31,187
ID0069,2022-10-31,295
ID0069,2022-11-30,237
ID0069,2022-12-31,269
ID0069,2023-01-31,263
ID0069,2023-02-28,294
ID0069,2023-03-31,258
ID0069,2023-04-30,368
ID0069,2023-05-31,294
ID0069,2023-06-30,346
ID0069,2023-07-31,293
ID0069,2023-08-31,374
ID0069,2023-09-30,393
ID0069,2023-10-31,305
ID0069,2023-11-30,298
ID0069,2023-12-31,303
ID0069,2024-01-31,245
ID0069,2024-02-29,300
ID0069,2024-03-31,403
ID0069,2024-04-30,470
ID0069,2024-05-31,428
ID0069,2024-06-30,297
ID0069,2024-07-31,332
ID0069,2024-08-31,294
ID0069,2024-09-30,321
ID0069,2024-10-31,345
ID0070,2022-10-31,77
ID0070,2022-11-30,60
ID0070,2022-12-31,103
ID0070,2023-01-31,79
ID0070,2023-02-28,59
ID0070,2023-03-31,64
ID0070,2023-04-30,78
ID0070,2023-05-31,90
ID0070,2023-06-30,123
ID0070,2023-07-31,84
ID0070,2023-08-31,108
ID0070,2023-09-30,92
ID0070,2023-10-31,81
ID0070,2023-11-30,76
ID0070,2023-12-31,81
ID0070,2024-01-31,77
ID0070,2024-02-29,70
ID0070,2024-03-31,80
ID0070,2024-04-30,93
ID0070,2024-05-31,102
ID0070,2024-06-30,115
ID0070,2024-07-31,91
ID0070,2024-08-31,85
ID0070,2024-09-30,81
ID0070,2024-10-31,76
ID0071,2022-10-31,33
ID0071,2022-11-30,51
ID0071,2022-12-31,18
ID0071,2023-01-31,14
ID0071,2023-02-28,55
ID0071,2023-03-31,83
ID0071,2023-04-30,138
ID0071,2023-05-31,187
ID0071,2023-06-30,205
ID0071,2023-07-31,195
ID0071,2023-08-31,169
ID0071,2023-09-30,188
ID0071,2023-10-31,159
ID0071,2023-11-30,145
ID0071,2023-12-31,147
ID0071,2024-01-31,175
ID0071,2024-02-29,189
ID0071,2024-03-31,163
ID0071,2024-04-30,210
ID0071,2024-05-31,223
ID0071,2024-06-30,243
ID0071,2024-07-31,224
ID0071,2024-08-31,226
ID0071,2024-09-30,239
ID0071,2024-10-31,237
ID0072,2022-10-31,205
ID0072,2022-11-30,135
ID0072,2022-12-31,157
ID0072,2023-01-31,162
ID0072,2023-02-28,169
ID0072,2023-03-31,171
ID0072,2023-04-30,349
ID0072,2023-05-31,421
ID0072,2023-06-30,189
ID0072,2023-07-31,132
ID0072,2023-08-31,147
ID0072,2023-09-30,169
ID0072,2023-10-31,126
ID0072,2023-11-30,140
ID0072,2023-12-31,137
ID0072,2024-01-31,130
ID0072,2024-02-29,192
ID0072,2024-03-31,290
ID0072,2024-04-30,325
ID0072,2024-05-31,330
ID0072,2024-06-30,206
ID0072,2024-07-31,190
ID0072,2024-08-31,224
ID0072,2024-09-30,178
ID0072,2024-10-31,242
ID0073,2022-10-31,63
ID0073,2022-11-30,59
ID0073,2022-12-31,60
ID0073,2023-01-31,46
ID0073,2023-02-28,52
ID0073,2023-03-31,37
ID0073,2023-04-30,27
ID0073,2023-05-31,25
ID0073,2023-06-30,31
ID0073,2023-07-31,29
ID0073,2023-08-31,28
ID0073,2023-09-30,25
ID0073,2023-10-31,19
ID0073,2023-11-30,22
ID0073,2023-12-31,22
ID0073,2024-01-31,14
ID0073,2024-02-29,26
ID0073,2024-03-31,34
ID0073,2024-04-30,33
ID0073,2024-05-31,28
ID0073,2024-06-30,32
ID0073,2024-07-31,35
ID0073,2024-08-31,41
ID0073,2024-09-30,35
ID0073,2024-10-31,30
ID0074,2022-10-31,39
ID0074,2022-11-30,42
ID0074,2022-12-31,33
ID0074,2023-01-31,19
ID0074,2023-02-28,39
ID0074,2023-03-31,32
ID0074,2023-04-30,34
ID0074,2023-05-31,45
ID0074,2023-06-30,61
ID0074,2023-07-31,59
ID0074,2023-08-31,61
ID0074,2023-09-30,50
ID0074,2023-10-31,40
ID0074,2023-11-30,34
ID0074,2023-12-31,36
ID0074,2024-01-31,31
ID0074,2024-02-29,50
ID0074,2024-03-31,87
ID0074,2024-04-30,61
ID0074,2024-05-31,46
ID0074,2024-06-30,4
ID0074,2024-07-31,65
ID0074,2024-08-31,37
ID0074,2024-09-30,60
ID0074,2024-10-31,59
ID0075,2022-10-31,95
ID0075,2022-11-30,95
ID0075,2022-12-31,80
ID0075,2023-01-31,80
ID0075,2023-02-28,79
ID0075,2023-03-31,69
ID0075,2023-04-30,96
ID0075,2023-05-31,95
ID0075,2023-06-30,90
ID0075,2023-07-31,92
ID0075,2023-08-31,85
ID0075,2023-09-30,96
ID0075,2023-10-31,89
ID0075,2023-11-30,88
ID0075,2023-12-31,90
ID0075,2024-01-31,90
ID0075,2024-02-29,89
ID0075,2024-03-31,90
ID0075,2024-04-30,108
ID0075,2024-05-31,98
ID0075,2024-06-30,102
ID0075,2024-07-31,100
ID0075,2024-08-31,101
ID0075,2024-09-30,107
ID0075,2024-10-31,118
ID0076,2022-10-31,60
ID0076,2022-11-30,68
ID0076,2022-12-31,64
ID0076,2023-01-31,62
ID0076,2023-02-28,68
ID0076,2023-03-31,62
ID0076,2023-04-30,83
ID0076,2023-05-31,86
ID0076,2023-06-30,85
ID0076,2023-07-31,76
ID0076,2023-08-31,86
ID0076,2023-09-30,78
ID0076,2023-10-31,68
ID0076,2023-11-30,72
ID0076,2023-12-31,58
ID0076,2024-01-31,56
ID0076,2024-02-29,82
ID0076,2024-03-31,68
ID0076,2024-04-30,91
ID0076,2024-05-31,78
ID0076,2024-06-30,62
ID0076,2024-07-31,62
ID0076,2024-08-31,62
ID0076,2024-09-30,133
ID0076,2024-10-31,127
ID0077,2022-10-31,131
ID0077,2022-11-30,98
ID0077,2022-12-31,97
ID0077,2023-01-31,84
ID0077,2023-02-28,112
ID0077,2023-03-31,136
ID0077,2023-04-30,158
ID0077,2023-05-31,166
ID0077,2023-06-30,157
ID0077,2023-07-31,130
ID0077,2023-08-31,154
ID0077,2023-09-30,130
ID0077,2023-10-31,83
ID0077,2023-11-30,85
ID0077,2023-12-31,97
ID0077,2024-01-31,124
ID0077,2024-02-29,105
ID0077,2024-03-31,129
ID0077,2024-04-30,161
ID0077,2024-05-31,179
ID0077,2024-06-30,134
ID0077,2024-07-31,118
ID0077,2024-08-31,136
ID0077,2024-09-30,156
ID0077,2024-10-31,218
ID0078,2022-10-31,104
ID0078,2022-11-30,111
ID0078,2022-12-31,107
ID0078,2023-01-31,117
ID0078,2023-02-28,116
ID0078,2023-03-31,108
ID0078,2023-04-30,152
ID0078,2023-05-31,108
ID0078,2023-06-30,128
ID0078,2023-07-31,126
ID0078,2023-08-31,139
ID0078,2023-09-30,138
ID0078,2023-10-31,125
ID0078,2023-11-30,143
ID0078,2023-12-31,109
ID0078,2024-01-31,120
ID0078,2024-02-29,113
ID0078,2024-03-31,121
ID0078,2024-04-30,147
ID0078,2024-05-31,125
ID0078,2024-06-30,131
ID0078,2024-07-31,128
ID0078,2024-08-31,118
ID0078,2024-09-30,104
ID0078,2024-10-31,111
ID0079,2022-10-31,176
ID0079,2022-11-30,173
ID0079,2022-12-31,192
ID0079,2023-01-31,209
ID0079,2023-02-28,196
ID0079,2023-03-31,187
ID0079,2023-04-30,206
ID0079,2023-05-31,214
ID0079,2023-06-30,220
ID0079,2023-07-31,218
ID0079,2023-08-31,279
ID0079,2023-09-30,294
ID0079,2023-10-31,202
ID0079,2023-11-30,212
ID0079,2023-12-31,224
ID0079,2024-01-31,198
ID0079,2024-02-29,216
ID0079,2024-03-31,263
ID0079,2024-04-30,271
ID0079,2024-05-31,319
ID0079,2024-06-30,345
ID0079,2024-07-31,328
ID0079,2024-08-31,321
ID0079,2024-09-30,287
ID0079,2024-10-31,365
ID0080,2022-10-31,0
ID0080,2022-11-30,0
ID0080,2022-12-31,0
ID0080,2023-01-31,0
ID0080,2023-02-28,0
ID0080,2023-03-31,0
ID0080,2023-04-30,0
ID0080,2023-05-31,0
ID0080,2023-06-30,0
ID0080,2023-07-31,0
ID0080,2023-08-31,0
ID0080,2023-09-30,0
ID0080,2023-10-31,0
ID0080,2023-11-30,0
ID0080,2023-12-31,0
ID0080,2024-01-31,0
ID0080,2024-02-29,0
ID0080,2024-03-31,0
ID0080,2024-04-30,0
ID0080,2024-05-31,0
ID0080,2024-06-30,0
ID0080,2024-07-31,0
ID0080,2024-08-31,0
